ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Total_Children,Total_spending,Customer_since,AcceptedAny,AgeGroup,Cluster,PCA1,PCA2
146,1960,PhD,Single,76045.0,0,0,2013-11-15,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,3,11,0,65,0,1323,4298,1,60+,2,2.4298996529795533,1.2667314235979228
6271,1952,PhD,Married,50870.0,0,1,2014-06-19,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,3,11,0,73,1,63,4082,0,60+,4,-0.9134948857314342,-0.751207272339475
10065,1970,2n Cycle,Married,15315.0,0,0,2013-08-03,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,3,11,0,55,0,64,4402,0,50-59,4,-1.662558997729727,-0.4079191867759528
4741,1974,2n Cycle,Married,65463.0,1,0,2014-01-30,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,3,11,0,51,1,562,4222,1,50-59,5,0.9055441852876924,-1.1687842794907441
246,1965,Graduation,Married,66480.0,1,1,2014-05-31,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,3,11,0,60,2,312,4101,0,60+,3,0.44126894431732666,0.8603464813628381
375,1954,Graduation,Divorced,76773.0,0,0,2013-02-25,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,3,11,0,71,0,1156,4561,0,60+,2,2.2683529098523034,1.6799142752415543
1524,1983,2n Cycle,Single,81698.0,0,0,2013-03-01,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,3,11,1,42,0,1104,4557,1,40-49,5,1.229038820457814,-1.7357964568432747
10022,1973,PhD,Single,54466.0,1,1,2014-02-09,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,3,11,0,52,2,16,4212,0,50-59,0,-1.4162676531631375,1.4204040108668674
7451,1960,Master,Single,98777.0,0,0,2014-02-17,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,3,11,0,65,0,2008,4204,1,60+,2,3.280568539865578,-0.1186186244538105
11010,1984,PhD,Single,16269.0,1,0,2013-08-30,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,3,11,0,41,1,44,4375,0,40-49,0,-2.302049060952525,0.5418059705797842
4356,1971,Graduation,Together,71819.0,0,1,2013-08-28,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,3,11,0,54,1,1574,4377,1,50-59,1,0.795736249728367,0.7500676302090464
3885,1983,PhD,Married,33569.0,1,0,2013-10-16,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,3,11,1,42,1,63,4328,1,40-49,4,-2.377908078154467,-1.0625087696766158
1175,1983,Master,Married,36262.0,0,0,2013-09-20,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,3,11,1,42,0,426,4354,1,40-49,4,-1.2988239259848138,-0.6380409166912062
880,1966,Basic,Together,22634.0,0,0,2013-01-16,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,59,0,96,4601,0,50-59,0,-2.1934889792805023,-0.18172792202280683
2320,1978,2n Cycle,Married,47025.0,0,1,2013-09-12,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,3,11,0,47,1,635,4362,0,40-49,3,0.20398800170242173,0.05501131040564106
850,1968,Graduation,Single,70566.0,0,1,2013-10-06,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,3,11,0,57,1,757,4338,0,50-59,5,1.5464983593215829,-1.2788815668968567
4713,1979,PhD,Married,31605.0,1,0,2012-11-22,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,3,11,0,46,1,125,4656,0,40-49,4,-1.7315189629473189,-0.9670080890885255
675,1973,Master,Divorced,52034.0,1,1,2013-05-17,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,3,11,0,52,2,332,4480,0,50-59,0,-0.6699195713729729,0.34353781121908084
5025,1979,Graduation,Single,48526.0,1,0,2013-12-24,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,3,11,0,46,1,135,4259,0,40-49,4,-0.7860346420718296,0.15869372374331808
2308,1954,Graduation,Married,46734.0,0,1,2012-11-18,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,3,11,0,71,1,330,4660,0,60+,3,-0.268573947831002,-0.8007110387463175
5995,1962,Graduation,Divorced,39552.0,1,1,2012-12-18,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,3,11,1,63,2,384,4630,0,60+,3,-0.610643438325915,-0.5209917999636714
6749,1966,Graduation,Single,86358.0,1,1,2012-08-08,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,3,11,0,59,2,1722,4762,0,50-59,3,1.3645254462509875,0.4519053600202731
1010,1977,Graduation,Together,46931.0,2,1,2014-04-24,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,3,11,0,48,3,78,4138,0,40-49,0,-1.099525341874546,2.1467074238738135
8977,1985,Basic,Single,16581.0,0,0,2013-01-12,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,3,11,0,40,0,24,4605,0,40-49,0,-2.11672005218921,0.7851521225772677
4756,1952,2n Cycle,Divorced,63998.0,0,0,2013-12-20,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,3,11,1,73,0,1168,4263,0,60+,2,2.2570476617133366,-0.5408393912166333
3412,1951,Master,Married,67381.0,0,1,2013-01-15,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,3,11,0,74,1,957,4602,1,60+,3,0.7461585968134603,0.4806396615668939
606,1967,Graduation,Single,25930.0,1,1,2013-10-10,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,58,2,15,4334,0,50-59,0,-2.180654393339555,1.295316020953364
5961,1978,Graduation,Married,42693.0,1,0,2014-06-07,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,3,11,0,47,1,57,4094,0,40-49,4,-1.535185017098548,-0.08278983503052016
2975,1976,Graduation,Together,85606.0,0,1,2012-11-12,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,3,11,0,49,1,1956,4666,1,40-49,1,2.7603244307224015,1.319329113356638
2894,1985,Graduation,Single,72903.0,0,0,2013-10-29,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,3,11,1,40,0,2013,4315,1,40-49,1,2.2829570622988333,0.6142696198276639
7613,1974,2n Cycle,Together,49669.0,1,0,2014-05-24,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,3,11,0,51,1,326,4108,0,50-59,3,-0.29157041347246554,1.222815842023169
10542,1968,PhD,Married,36778.0,1,1,2012-08-05,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,3,11,0,57,2,77,4765,0,50-59,0,-1.8399189598703898,0.0530132510648263
8015,1962,PhD,Divorced,85696.0,0,0,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,3,11,1,63,0,1313,4494,0,60+,2,2.4417061300011484,1.7888410597765614
10617,1989,Master,Divorced,10979.0,0,0,2014-05-22,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,3,11,0,36,0,30,4110,0,30-39,4,-2.028358927022298,-0.2550542610642061
11166,1961,Graduation,Married,49678.0,0,1,2013-02-02,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,3,11,0,64,1,315,4584,0,60+,3,-0.4503534453438072,0.47672843849981067
849,1953,Master,Together,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,72,1,660,4446,0,60+,2,1.3960593138897466,0.27888568294003047
523,1989,Graduation,Married,37155.0,1,0,2013-01-31,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,3,11,0,36,1,74,4586,0,30-39,0,-1.4816415638473066,0.44034707723599814
4066,1978,2n Cycle,Divorced,21282.0,1,0,2014-05-11,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,3,11,0,47,1,46,4121,0,40-49,0,-2.1001583136448896,1.0020571776911593
8414,1962,PhD,Single,33419.0,0,1,2013-08-17,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,3,11,0,63,1,86,4388,0,60+,0,-1.4942987876195266,0.7989671719489224
819,1945,Graduation,Widow,63285.0,0,0,2013-11-05,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,3,11,0,80,0,1103,4308,0,60+,2,2.603338446379919,0.9105392627805492
4961,1974,Master,Together,21255.0,1,0,2014-01-21,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,3,11,0,51,1,61,4231,0,50-59,0,-1.4432296462947847,0.6299387957769819
749,1981,Graduation,Together,42162.0,1,0,2013-11-19,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,3,11,1,44,1,145,4294,1,40-49,4,-1.3970427497928235,-0.4155350913709701
5430,1956,Graduation,Together,54450.0,1,1,2012-09-14,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,3,11,0,69,2,684,4725,0,60+,5,0.8201414239143106,-2.561694571888929
7755,1954,PhD,Married,57744.0,0,1,2013-11-12,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,3,11,0,71,1,411,4301,0,60+,3,0.11983763462223987,0.24617872577319416
10525,1986,Graduation,Single,26576.0,1,0,2012-10-13,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,3,11,1,39,1,27,4696,1,30-39,4,-2.723398257740122,-0.3217229467408143
1453,1943,PhD,Widow,57513.0,0,0,2013-07-06,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,3,11,0,82,0,1060,4430,0,60+,5,2.4150212116503074,-0.6714711504755294
8310,1964,Graduation,Together,68142.0,0,1,2012-08-29,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,3,11,0,61,1,1459,4741,0,60+,5,1.9485711745553809,0.539484588834999
10710,1979,Graduation,Married,7500.0,0,1,2012-08-29,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,3,11,0,46,1,18,4741,0,40-49,0,-2.8397696517792816,0.36165837224425473
5031,1974,Graduation,Together,83145.0,0,0,2012-09-22,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,3,11,1,51,0,1833,4717,1,50-59,1,2.9276219835349506,-0.7035561141615855
2613,1960,Master,Married,54197.0,0,1,2014-04-03,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,3,11,0,65,1,237,4159,0,60+,2,0.11267159325818908,0.0016114162196218503
213,1963,PhD,Single,23091.0,1,1,2014-05-28,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,3,11,0,62,2,48,4104,0,60+,0,-1.872918608231879,1.4482759689294902
967,1976,Graduation,Married,46049.0,1,1,2013-07-21,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,3,11,1,49,2,515,4415,0,40-49,5,0.03376791787058386,-1.5552511280272605
1077,1974,Graduation,Together,56715.0,0,0,2012-12-05,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,3,11,0,51,0,1020,4643,0,50-59,3,0.6939937817623438,-0.03133473610853387
7959,1961,Graduation,Married,79410.0,0,0,2014-05-29,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,3,11,0,64,0,1370,4103,0,60+,2,1.648796706831028,-0.07057991099807365
640,1951,Graduation,Married,57304.0,0,1,2013-03-11,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,3,11,0,74,1,1026,4547,0,60+,2,1.7303789754884276,-0.1169257896813712
4252,1965,Graduation,Married,44375.0,0,1,2014-03-23,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,3,11,0,60,1,301,4170,0,60+,3,-0.2822091436966854,0.7315360758022385
8432,1956,Graduation,Together,54450.0,1,1,2012-09-14,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,3,11,0,69,2,684,4725,0,60+,5,0.8201414239143106,-2.561694571888929
6218,1965,Graduation,Married,59594.0,0,1,2012-10-20,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,3,11,0,60,1,499,4689,1,60+,3,0.540767496963532,-0.01518529328927099
6905,1994,Graduation,Together,80685.0,0,0,2012-08-22,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,3,11,0,31,0,1004,4748,0,30-39,1,1.9238583549903305,0.4776242905906991
5922,1974,PhD,Married,40344.0,0,1,2013-10-13,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,3,11,0,51,1,218,4331,0,50-59,4,-1.0038293959479538,-0.2552097256815709
3598,1972,Graduation,Married,62710.0,0,1,2013-05-23,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,3,11,0,53,1,606,4474,0,50-59,1,1.252369328066128,0.22015839317215796
6116,1968,2n Cycle,Married,48985.0,0,1,2013-07-05,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,3,11,0,57,1,75,4431,0,50-59,4,-0.9703915561020839,-0.2907507843250217
6263,1968,Graduation,Together,35322.0,1,2,2012-08-22,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,3,11,0,57,3,106,4748,0,50-59,4,-1.6843373718973726,-0.5677555297884513
10486,1948,Graduation,Married,77142.0,0,0,2013-05-29,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,3,11,0,77,0,990,4468,0,60+,2,1.8800138635662735,0.585021085254163
2410,1969,Graduation,Single,81657.0,0,0,2014-01-22,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,3,11,0,56,0,1097,4230,0,50-59,1,1.8096738085544293,1.3873555431320632
193,1996,Basic,Married,14421.0,0,0,2014-02-17,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,3,11,0,29,0,16,4204,1,18-29,0,-2.4638655415042314,1.4614195114490183
3363,1974,2n Cycle,Married,20130.0,0,0,2014-03-17,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,3,11,0,51,0,34,4176,0,50-59,0,-2.3680673379769552,1.4939791174285828
8278,1990,PhD,Married,74214.0,0,0,2012-08-26,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,3,11,0,35,0,1711,4744,0,30-39,5,1.5103657708671452,-1.6806363682416336
10660,1957,Master,Married,66726.0,1,1,2014-01-12,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,3,11,0,68,2,438,4240,1,60+,3,0.285067787999349,-0.33859388136436014
8686,1979,Basic,Together,23724.0,1,0,2013-01-08,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,3,11,0,46,1,75,4609,0,40-49,0,-2.207118138811429,0.3795348728158457
1604,1960,Master,Married,47353.0,0,1,2013-11-13,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,3,11,0,65,1,225,4300,0,60+,0,-0.4859221344562891,1.5791727356679952
5907,1952,Master,Married,33444.0,1,1,2012-11-03,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,73,2,18,4675,0,60+,4,-2.01517224850286,-0.7504380401601596
10669,1981,Graduation,Married,54386.0,0,1,2013-05-17,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,3,11,0,44,1,470,4480,0,40-49,1,0.5818997582021818,-0.7991901854978968
2918,1981,Graduation,Divorced,28510.0,1,1,2013-04-13,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,3,11,0,44,2,91,4514,0,40-49,0,-1.5208459944891144,1.01157068074796
5735,1991,Master,Single,90638.0,0,0,2014-02-13,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,3,11,0,34,0,2525,4208,1,30-39,1,3.178990041366232,0.24228586371983957
359,1950,Graduation,Together,48070.0,0,1,2013-01-13,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,3,11,0,75,1,504,4604,0,60+,3,0.36415740264488056,-1.3013146033594878
8387,1957,Graduation,Married,43140.0,0,1,2013-01-05,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,3,11,0,68,1,235,4612,0,60+,3,-0.5589138418562166,0.433281181197246
1829,1961,PhD,Divorced,54959.0,0,1,2013-01-19,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,3,11,1,64,1,1232,4598,1,60+,3,0.8126761343297559,-0.6762183375591707
3839,1958,Basic,Single,15056.0,1,1,2013-05-03,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,3,11,0,67,2,88,4494,0,60+,0,-1.6248143965287245,1.033130837927658
9392,1971,Graduation,Single,26954.0,1,0,2014-05-08,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,54,1,17,4124,0,50-59,4,-2.2309143071674606,-0.773634166479896
2292,1985,Graduation,Single,22327.0,1,0,2013-08-02,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,40,1,24,4403,0,40-49,0,-2.017452810104677,1.813678852628087
10466,1965,Graduation,Married,44393.0,1,1,2013-08-22,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,3,11,0,60,2,60,4383,0,60+,0,-1.0178680067781434,1.6956520877475485
9855,1952,PhD,Single,62000.0,0,1,2013-08-25,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,3,11,0,73,1,1020,4380,1,60+,2,2.2489564494130523,-0.9686094193787573
4088,1962,PhD,Together,31497.0,0,1,2012-12-06,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,3,11,0,63,1,155,4642,0,60+,4,-1.5082419324630176,-1.0874092780365534
5231,1974,2n Cycle,Married,45894.0,0,2,2014-02-27,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,3,11,0,51,2,51,4194,0,50-59,4,-1.4325469185386164,-0.503343472111782
590,1970,Master,Divorced,78579.0,0,0,2012-12-22,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,3,11,1,55,0,1812,4626,0,50-59,1,1.7068331314066258,-0.08822630258164607
8732,1969,Master,Widow,67369.0,0,1,2012-11-17,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,3,11,1,56,1,1461,4661,1,50-59,1,2.213531451203522,0.7099253330116051
2315,1960,Graduation,Divorced,58401.0,0,1,2014-04-20,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,3,11,0,65,1,96,4142,0,60+,0,-0.9604547781306358,0.8443408396818928
3515,1952,Graduation,Single,62307.0,0,1,2014-02-17,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,3,11,0,73,1,160,4204,0,60+,3,-0.1826073798348479,1.4162119325327807
2245,1969,Master,Married,43641.0,1,1,2013-04-22,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,3,11,0,56,2,139,4505,0,50-59,0,-1.2014229206663458,0.22129659265318716
6283,1968,Master,Divorced,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,57,1,908,4506,0,50-59,5,1.5019143315400543,-0.32592051964256713
2246,1965,2n Cycle,Married,46891.0,0,1,2013-09-01,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0,60,1,183,4373,0,60+,0,-0.7330771738717318,1.7222409837476353
6606,1969,Master,Married,70091.0,1,0,2013-03-31,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,3,11,0,56,1,1161,4527,1,50-59,5,1.112207835439356,-1.6721478496144473
5545,1972,PhD,Married,78075.0,0,0,2014-04-05,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,3,11,0,53,0,988,4157,0,50-59,1,1.1751309785834043,1.544516529842724
7342,1961,2n Cycle,Widow,59184.0,0,1,2012-09-09,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,3,11,0,64,1,1072,4730,0,60+,5,1.819199577352513,-1.6322875409043542
837,1977,Graduation,Married,54809.0,1,1,2013-09-11,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,0,48,2,174,4363,0,40-49,4,-0.6261006685342728,-0.9461966653747507
9500,1959,Graduation,Married,58113.0,0,1,2013-01-25,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,3,11,0,66,1,758,4592,0,60+,3,1.0848558171014326,-0.4325319954333535
3602,1958,Master,Married,51412.0,0,1,2013-12-31,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,3,11,0,67,1,195,4252,0,60+,3,-0.4288911694067159,0.12334739716090035
234,1979,Graduation,Divorced,15287.0,1,0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,46,1,31,4699,1,40-49,0,-2.5292038416630933,0.497793245938747
2995,1957,Master,Together,66636.0,0,0,2013-08-17,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,3,11,0,68,0,1084,4388,0,60+,2,1.8154503438591545,1.1277548853077703
1118,1956,Master,Married,50965.0,0,1,2013-02-20,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,3,11,0,69,1,685,4566,1,60+,3,0.47516806592132205,-0.041703789598315
7789,1965,PhD,Married,84618.0,0,0,2013-11-22,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,3,11,0,60,0,1672,4291,1,60+,1,2.945489316726265,1.6084210415586253
3068,1990,Graduation,Married,18351.0,0,0,2013-10-29,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,3,11,0,35,0,43,4315,0,30-39,4,-2.3410462811960353,-1.365375030791124
8955,1957,PhD,Together,40451.0,0,2,2014-02-16,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,3,11,0,68,2,49,4205,1,60+,0,-1.4525553080260654,0.6066556738707967
945,1965,Graduation,Together,36317.0,0,1,2013-05-22,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,3,11,0,60,1,133,4475,0,60+,0,-1.3125295642770023,0.0032631392408013727
5644,1957,Graduation,Together,42213.0,0,1,2013-10-12,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,3,11,0,68,1,363,4332,1,60+,3,-0.18963210745919207,0.9474729806531386
7192,1955,Graduation,Together,65748.0,0,1,2013-04-15,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,3,11,0,70,1,545,4512,0,60+,2,1.381707029024106,1.0500888447964583
2324,1972,Graduation,Together,77044.0,0,1,2013-10-27,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,3,11,0,53,1,1065,4317,1,50-59,5,2.149461787788042,-1.3250526905495306
697,1969,Graduation,Together,74918.0,0,0,2013-03-12,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,3,11,0,56,0,2047,4546,1,50-59,1,2.1527886854406293,1.1309127397787175
3439,1972,Graduation,Married,56721.0,1,1,2012-10-31,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,3,11,0,53,2,296,4678,0,50-59,3,-0.4465753222350201,0.4072837950726479
1506,1975,Graduation,Single,42160.0,1,1,2013-06-28,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,3,11,1,50,2,140,4438,0,50-59,4,-1.3123949860081694,-0.4781581676892185
232,1965,Graduation,Single,61559.0,0,1,2013-07-17,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,3,11,0,60,1,530,4419,0,60+,2,1.1059999287597555,-0.9605674484245953
8876,1963,PhD,Together,33629.0,1,1,2012-08-08,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,3,11,0,62,2,152,4762,0,60+,0,-1.6295831213418284,-0.4142566381448375
4500,1991,PhD,Together,68682.0,0,0,2013-10-06,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,3,11,0,34,0,1598,4338,0,30-39,1,1.972163734824184,0.7136545353924695
9739,1963,Graduation,Single,34377.0,0,1,2013-01-19,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,3,11,0,62,1,114,4598,0,60+,0,-1.763234043308032,0.224845837642746
10395,1986,Basic,Single,8940.0,1,0,2012-08-22,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,3,11,0,39,1,101,4748,0,30-39,4,-2.431526579050154,-0.9647546449503794
1176,1973,Graduation,Married,26228.0,1,0,2013-09-22,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,3,11,0,52,1,25,4352,0,50-59,0,-2.407867432218898,0.0725862430161549
1627,1957,2n Cycle,Divorced,77297.0,0,0,2013-01-26,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,3,11,0,68,0,789,4591,1,60+,2,1.5776344429991278,1.076393624008744
938,1981,Graduation,Married,40211.0,1,1,2013-07-30,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,3,11,0,44,2,87,4406,1,40-49,4,-2.0687160784177996,-0.5819465807031406
2740,1958,PhD,Widow,33438.0,1,1,2013-09-22,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,3,11,0,67,2,90,4352,0,60+,0,-1.1304896600240446,1.2173682790207376
257,1959,PhD,Married,75032.0,0,1,2013-04-28,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,3,11,0,66,1,1215,4499,0,60+,2,2.01907799553313,0.916349046968711
4058,1955,PhD,Single,61284.0,0,0,2013-10-12,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,3,11,0,70,0,811,4332,1,60+,5,1.6626030774256242,-0.2557444304926793
7736,1986,Graduation,Married,22518.0,1,0,2012-10-22,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,3,11,1,39,1,61,4687,1,30-39,4,-2.024942358913943,-0.0174227610925469
8210,1975,Master,Married,54730.0,0,1,2013-08-15,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,3,11,0,50,1,405,4390,0,50-59,3,0.3140508960060851,0.6252027410526837
833,1955,Master,Married,38452.0,1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0,70,2,72,4163,0,60+,0,-1.33842996006497,0.26743721696332984
6230,1971,Graduation,Divorced,44421.0,1,1,2013-02-15,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,3,11,0,54,2,189,4571,0,50-59,3,-1.0783001781624402,-0.3514402708748409
7325,1986,PhD,Together,38197.0,1,0,2013-06-29,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,3,11,0,39,1,40,4437,0,30-39,0,-1.7209301146735203,1.6286271367541674
1307,1978,Graduation,Divorced,41986.0,0,1,2014-02-09,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,3,11,0,47,1,63,4212,0,40-49,4,-0.9822714234472549,-0.6421291077549882
